2026-01-28T09:31:55.724377390Z I0128 09:31:55.712187       1 cmd.go:253] Using service-serving-cert provided certificates
2026-01-28T09:36:29.775895202Z I0128 09:36:29.775817       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded changed from True to False ("NodeControllerDegraded: All master nodes are ready\nStaticPodsDegraded: pod/etcd-ip-10-0-3-203.us-west-1.compute.internal container \"etcd\" is waiting: CrashLoopBackOff: back-off 10s restarting failed container=etcd pod=etcd-ip-10-0-3-203.us-west-1.compute.internal_openshift-etcd(ad97cc4f190bc985fb9f8304b8088f3c)\nEtcdMembersDegraded: No unhealthy members found")
2026-01-28T09:36:29.787593244Z I0128 09:36:29.787561       1 defragcontroller.go:302] etcd member "ip-10-0-108-54.us-west-1.compute.internal" backend store fragmented: 8.96 %, dbSize: 76918784
2026-01-28T09:36:29.787593244Z I0128 09:36:29.787576       1 defragcontroller.go:302] etcd member "ip-10-0-102-200.us-west-1.compute.internal" backend store fragmented: 8.89 %, dbSize: 76992512
2026-01-28T09:36:29.787593244Z I0128 09:36:29.787581       1 defragcontroller.go:302] etcd member "etcd-bootstrap" backend store fragmented: 9.22 %, dbSize: 77656064
2026-01-28T09:36:29.794975460Z I0128 09:36:29.794944       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-3-203.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:36:29.927434335Z I0128 09:36:29.927381       1 request.go:752] "Waited before sending request" delay="1.797355899s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:36:30.329866150Z I0128 09:36:30.329786       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 5, but has not made progress because static pod is pending
2026-01-28T09:36:30.432564866Z I0128 09:36:30.432494       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-3-203.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:36:30.722290138Z I0128 09:36:30.722231       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-3-203.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:36:31.127711332Z I0128 09:36:31.127666       1 request.go:752] "Waited before sending request" delay="1.374215533s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-102-200.us-west-1.compute.internal"
2026-01-28T09:36:32.327244802Z I0128 09:36:32.327188       1 request.go:752] "Waited before sending request" delay="1.991125521s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/installer-5-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:36:32.537544110Z E0128 09:36:32.537492       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:33.117498194Z I0128 09:36:33.117453       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-3-203.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:36:33.527716457Z I0128 09:36:33.527663       1 request.go:752] "Waited before sending request" delay="1.397982491s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/services/etcd"
2026-01-28T09:36:34.727241685Z I0128 09:36:34.727187       1 request.go:752] "Waited before sending request" delay="1.190783455s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-backup-sa"
2026-01-28T09:36:34.932566827Z I0128 09:36:34.932523       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 5, but has not made progress because static pod is pending
2026-01-28T09:36:35.138742211Z E0128 09:36:35.138686       1 base_controller.go:277] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:35.727466029Z I0128 09:36:35.727402       1 request.go:752] "Waited before sending request" delay="1.197694768s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:36:37.337939627Z E0128 09:36:37.337883       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:37.729770859Z I0128 09:36:37.729724       1 core.go:220] Pod "openshift-etcd/etcd-guard-ip-10-0-3-203.us-west-1.compute.internal" changes: {"apiVersion":"v1","kind":"Pod","metadata":{"annotations":{"k8s.ovn.org/pod-networks":null,"k8s.v1.cni.cncf.io/network-status":null,"target.workload.openshift.io/management":"{\"effect\": \"PreferredDuringScheduling\"}"},"creationTimestamp":null,"generation":null,"managedFields":null,"resourceVersion":null,"uid":null},"spec":{"containers":[{"args":["-c","# properly handle TERM and exit as soon as it is signaled\nset -euo pipefail\ntrap 'jobs -p | xargs -r kill; exit 0' TERM\nsleep infinity \u0026 wait\n"],"command":["/bin/bash"],"image":"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/stable@sha256:15f04c05213f230b93b63ac6ad35aabfee6d09e990166de1638b582088ad9af2","imagePullPolicy":"IfNotPresent","name":"guard","readinessProbe":{"failureThreshold":3,"httpGet":{"host":"10.0.3.203","path":"readyz","port":9980,"scheme":"HTTPS"},"periodSeconds":5,"successThreshold":1,"timeoutSeconds":5},"resources":{"requests":{"cpu":"10m","memory":"5Mi"}},"terminationMessagePolicy":"FallbackToLogsOnError"}],"dnsPolicy":null,"enableServiceLinks":null,"preemptionPolicy":null,"priority":null,"restartPolicy":null,"schedulerName":null,"securityContext":null,"serviceAccount":null,"serviceAccountName":null,"volumes":null},"status":{"conditions":null,"containerStatuses":null,"hostIP":null,"hostIPs":null,"phase":null,"podIP":null,"podIPs":null,"qosClass":null,"startTime":null}}
2026-01-28T09:36:38.129783398Z I0128 09:36:38.129734       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 5, but has not made progress because static pod is pending
2026-01-28T09:36:38.425269982Z I0128 09:36:38.425228       1 clustermembercontroller.go:374] Skipping etcd-ip-10-0-3-203.us-west-1.compute.internal as the etcd container is in incorrect state, isEtcdContainerRunning = false, isEtcdContainerReady = false
2026-01-28T09:36:38.734581060Z I0128 09:36:38.734510       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodUpdated' Updated Pod/etcd-guard-ip-10-0-3-203.us-west-1.compute.internal -n openshift-etcd because it changed
2026-01-28T09:36:38.758757417Z I0128 09:36:38.758707       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'MemberAddAsLearner' successfully added new member https://10.0.3.203:2380
2026-01-28T09:36:38.769725530Z I0128 09:36:38.769685       1 clustermembercontroller.go:293] Not ready for promotion: etcd learner member (https://10.0.3.203:2380) is not yet in sync with leader's log 
2026-01-28T09:36:38.775665744Z W0128 09:36:38.775609       1 etcdcli.go:351] UnstartedEtcdMember found: [NAME-PENDING-10.0.3.203]
2026-01-28T09:36:38.775665744Z W0128 09:36:38.775649       1 etcdcli.go:356] UnhealthyEtcdMember found: [NAME-PENDING-10.0.3.203]
2026-01-28T09:36:39.137932174Z E0128 09:36:39.137884       1 base_controller.go:277] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:39.927499771Z I0128 09:36:39.927450       1 request.go:752] "Waited before sending request" delay="1.191285911s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-102-200.us-west-1.compute.internal"
2026-01-28T09:36:40.217895834Z I0128 09:36:40.217174       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'MemberPromote' successfully promoted learner member https://10.0.3.203:2380
2026-01-28T09:36:41.127564276Z I0128 09:36:41.127509       1 request.go:752] "Waited before sending request" delay="1.19734879s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-102-200.us-west-1.compute.internal"
2026-01-28T09:36:41.538518735Z E0128 09:36:41.538466       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:41.950578039Z I0128 09:36:41.950530       1 status_controller.go:230] clusteroperator/etcd diff {"status":{"conditions":[{"lastTransitionTime":"2026-01-28T09:36:29Z","message":"NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2026-01-28T09:31:09Z","message":"NodeInstallerProgressing: 1 node is at revision 0; 1 node is at revision 1; 1 node is at revision 3; 0 nodes have achieved new revision 5","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2026-01-28T09:32:58Z","message":"StaticPodsAvailable: 2 nodes are active; 1 node is at revision 0; 1 node is at revision 1; 1 node is at revision 3; 0 nodes have achieved new revision 5\nEtcdMembersAvailable: 3 members are available","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2026-01-28T09:30:35Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"},{"lastTransitionTime":"2026-01-28T09:30:34Z","reason":"NoData","status":"Unknown","type":"EvaluationConditionsDetected"}]}}
2026-01-28T09:36:41.970963568Z I0128 09:36:41.967893       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/etcd changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nStaticPodsDegraded: pod/etcd-ip-10-0-3-203.us-west-1.compute.internal container \"etcd\" is waiting: CrashLoopBackOff: back-off 10s restarting failed container=etcd pod=etcd-ip-10-0-3-203.us-west-1.compute.internal_openshift-etcd(ad97cc4f190bc985fb9f8304b8088f3c)\nEtcdMembersDegraded: No unhealthy members found" to "NodeControllerDegraded: All master nodes are ready\nEtcdMembersDegraded: No unhealthy members found"
2026-01-28T09:36:41.971062753Z I0128 09:36:41.971000       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:41.992362427Z I0128 09:36:41.992195       1 etcdcli_pool.go:70] creating a new cached client
2026-01-28T09:36:42.065313048Z I0128 09:36:42.065262       1 defragcontroller.go:302] etcd member "ip-10-0-108-54.us-west-1.compute.internal" backend store fragmented: 7.92 %, dbSize: 76918784
2026-01-28T09:36:42.065401712Z I0128 09:36:42.065387       1 defragcontroller.go:302] etcd member "ip-10-0-102-200.us-west-1.compute.internal" backend store fragmented: 7.68 %, dbSize: 76992512
2026-01-28T09:36:42.065442994Z I0128 09:36:42.065421       1 defragcontroller.go:302] etcd member "etcd-bootstrap" backend store fragmented: 8.19 %, dbSize: 77656064
2026-01-28T09:36:42.068971519Z I0128 09:36:42.068945       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:42.126898986Z I0128 09:36:42.126814       1 defragcontroller.go:302] etcd member "ip-10-0-108-54.us-west-1.compute.internal" backend store fragmented: 7.76 %, dbSize: 76918784
2026-01-28T09:36:42.126898986Z I0128 09:36:42.126857       1 defragcontroller.go:302] etcd member "ip-10-0-102-200.us-west-1.compute.internal" backend store fragmented: 7.61 %, dbSize: 76992512
2026-01-28T09:36:42.126898986Z I0128 09:36:42.126865       1 defragcontroller.go:302] etcd member "etcd-bootstrap" backend store fragmented: 8.03 %, dbSize: 77656064
2026-01-28T09:36:42.326953357Z I0128 09:36:42.326887       1 request.go:752] "Waited before sending request" delay="1.197211634s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:36:42.530061519Z I0128 09:36:42.529985       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 5, but has not made progress because static pod is pending
2026-01-28T09:36:43.327677445Z I0128 09:36:43.327631       1 request.go:752] "Waited before sending request" delay="1.377338928s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa"
2026-01-28T09:36:44.527199543Z I0128 09:36:44.527155       1 request.go:752] "Waited before sending request" delay="1.797407098s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/restore-etcd-pod"
2026-01-28T09:36:44.538645479Z E0128 09:36:44.538613       1 base_controller.go:277] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:45.527642198Z I0128 09:36:45.527592       1 request.go:752] "Waited before sending request" delay="1.798467442s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts"
2026-01-28T09:36:45.736722105Z I0128 09:36:45.736682       1 core.go:352] ConfigMap "openshift-etcd/etcd-endpoints" changes: {"data":{"98ceec0dbc638235":"10.0.3.203"},"metadata":{"creationTimestamp":null,"managedFields":null,"resourceVersion":null,"uid":null}}
2026-01-28T09:36:45.741110723Z I0128 09:36:45.739924       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:45.745221286Z W0128 09:36:45.745196       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.746081918Z I0128 09:36:45.746014       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapUpdated' Updated ConfigMap/etcd-endpoints -n openshift-etcd:
2026-01-28T09:36:45.746081918Z cause by changes in data.98ceec0dbc638235
2026-01-28T09:36:45.748273777Z W0128 09:36:45.748249       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.758145076Z W0128 09:36:45.758091       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.758401359Z W0128 09:36:45.758380       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.758592318Z W0128 09:36:45.758568       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.758809569Z W0128 09:36:45.758786       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.766769393Z I0128 09:36:45.766710       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'StartingNewRevision' new revision 6 triggered by "required configmap/etcd-endpoints has changed"
2026-01-28T09:36:45.802284100Z W0128 09:36:45.801883       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:45.857142645Z W0128 09:36:45.841618       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:46.727649389Z I0128 09:36:46.727591       1 request.go:752] "Waited before sending request" delay="1.79682662s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:36:47.332159618Z I0128 09:36:47.332114       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:47.332205700Z W0128 09:36:47.332174       1 etcdcli_pool.go:87] cached client detected change in endpoints [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379]] vs. [[https://10.0.102.200:2379 https://10.0.108.54:2379 https://10.0.161.159:2379 https://10.0.3.203:2379]]
2026-01-28T09:36:47.727998819Z I0128 09:36:47.727956       1 request.go:752] "Waited before sending request" delay="1.798361306s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/etcd-guard-ip-10-0-3-203.us-west-1.compute.internal"
2026-01-28T09:36:47.932323094Z I0128 09:36:47.932274       1 installer_controller.go:550] "ip-10-0-3-203.us-west-1.compute.internal" is in transition to 5, but has not made progress because static pod is pending
2026-01-28T09:36:48.139464887Z E0128 09:36:48.139423       1 base_controller.go:279] "Unhandled Error" err="TargetConfigController reconciliation failed: Etcd.operator.openshift.io \"cluster\" is invalid: status.nodeStatuses[2].currentRevision: Invalid value: \"object\": cannot be unset once set"
2026-01-28T09:36:48.927544669Z I0128 09:36:48.927483       1 request.go:752] "Waited before sending request" delay="1.797898173s" reason="client-side throttling, not priority and fairness" verb="PUT" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts"
2026-01-28T09:36:48.937827320Z I0128 09:36:48.937788       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:48.944411187Z I0128 09:36:48.940730       1 core.go:352] ConfigMap "openshift-etcd/etcd-scripts" changes: {"apiVersion":"v1","data":{"etcd.env":"export ALL_ETCD_ENDPOINTS=\"https://10.0.102.200:2379,https://10.0.108.54:2379,https://10.0.161.159:2379,https://10.0.3.203:2379\"\nexport ETCDCTL_API=\"3\"\nexport ETCDCTL_CACERT=\"/etc/kubernetes/static-pod-certs/configmaps/etcd-all-bundles/server-ca-bundle.crt\"\nexport ETCDCTL_CERT=\"/etc/kubernetes/static-pod-certs/secrets/etcd-all-certs/etcd-peer-NODE_NAME.crt\"\nexport ETCDCTL_ENDPOINTS=\"https://10.0.102.200:2379,https://10.0.108.54:2379,https://10.0.3.203:2379\"\nexport ETCDCTL_KEY=\"/etc/kubernetes/static-pod-certs/secrets/etcd-all-certs/etcd-peer-NODE_NAME.key\"\nexport ETCD_CIPHER_SUITES=\"TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256\"\nexport ETCD_DATA_DIR=\"/var/lib/etcd\"\nexport ETCD_ELECTION_TIMEOUT=\"1000\"\nexport ETCD_ENABLE_PPROF=\"true\"\nexport ETCD_EXPERIMENTAL_MAX_LEARNERS=\"3\"\nexport ETCD_EXPERIMENTAL_WARNING_APPLY_DURATION=\"200ms\"\nexport ETCD_EXPERIMENTAL_WATCH_PROGRESS_NOTIFY_INTERVAL=\"5s\"\nexport ETCD_HEARTBEAT_INTERVAL=\"100\"\nexport ETCD_IMAGE=\"registry.build11.ci.openshift.org/ci-ln-vjb5l1t/stable@sha256:08c3b0ce55cb2bd5fceb69b280043a6a004571e784bb505854e4cc66f38af6a6\"\nexport ETCD_INITIAL_CLUSTER_STATE=\"existing\"\nexport ETCD_QUOTA_BACKEND_BYTES=\"8589934592\"\nexport ETCD_SOCKET_REUSE_ADDRESS=\"true\"\nexport ETCD_TLS_MIN_VERSION=\"TLS1.2\"\nexport NODE_ip_10_0_102_200_us_west_1_compute_internal_ETCD_NAME=\"ip-10-0-102-200.us-west-1.compute.internal\"\nexport NODE_ip_10_0_102_200_us_west_1_compute_internal_ETCD_URL_HOST=\"10.0.102.200\"\nexport NODE_ip_10_0_102_200_us_west_1_compute_internal_IP=\"10.0.102.200\"\nexport NODE_ip_10_0_108_54_us_west_1_compute_internal_ETCD_NAME=\"ip-10-0-108-54.us-west-1.compute.internal\"\nexport NODE_ip_10_0_108_54_us_west_1_compute_internal_ETCD_URL_HOST=\"10.0.108.54\"\nexport NODE_ip_10_0_108_54_us_west_1_compute_internal_IP=\"10.0.108.54\"\nexport NODE_ip_10_0_3_203_us_west_1_compute_internal_ETCD_NAME=\"ip-10-0-3-203.us-west-1.compute.internal\"\nexport NODE_ip_10_0_3_203_us_west_1_compute_internal_ETCD_URL_HOST=\"10.0.3.203\"\nexport NODE_ip_10_0_3_203_us_west_1_compute_internal_IP=\"10.0.3.203\"\n"},"kind":"ConfigMap","metadata":{"creationTimestamp":null,"managedFields":null,"resourceVersion":null,"uid":null}}
2026-01-28T09:36:48.944411187Z I0128 09:36:48.941367       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapUpdated' Updated ConfigMap/etcd-scripts -n openshift-etcd:
2026-01-28T09:36:48.944411187Z cause by changes in data.etcd.env
2026-01-28T09:36:49.135145665Z I0128 09:36:49.133176       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/etcd-pod-6 -n openshift-etcd because it was missing
2026-01-28T09:36:49.137198857Z I0128 09:36:49.137150       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:50.127472726Z I0128 09:36:50.126931       1 request.go:752] "Waited before sending request" delay="1.797421239s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/secrets/etcd-serving-metrics-ip-10-0-108-54.us-west-1.compute.internal"
2026-01-28T09:36:50.736139793Z I0128 09:36:50.736072       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"d8417fba-73ea-4ead-a4e0-c7eb3496e113", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/etcd-endpoints-6 -n openshift-etcd because it was missing
2026-01-28T09:36:50.740063598Z I0128 09:36:50.738094       1 prune_controller.go:277] Nothing to prune
2026-01-28T09:36:51.327297858Z I0128 09:36:51.327206       1 request.go:752] "Waited before sending request" delay="1.597707344s" reason="client-side throttling, not priority and fairness" verb="GET" URL="https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods/installer-5-ip-10-0-3-203.us-west-1.compute.internal"
