2026-01-28T09:32:40.546841693Z I0128 09:32:40.546700       1 start.go:21] ClusterVersionOperator v1.0.0-1471-gbe040334-dirty
2026-01-28T09:46:00.213363223Z I0128 09:46:00.213332       1 sync_worker.go:1056] Done syncing for clusterrole "cluster-olm-operator" (759 of 959)
2026-01-28T09:46:00.213442857Z I0128 09:46:00.213429       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.213482659Z I0128 09:46:00.213466       1 sync_worker.go:1041] Running sync for serviceaccount "openshift-cluster-olm-operator/cluster-olm-operator" (760 of 959)
2026-01-28T09:46:00.238504944Z I0128 09:46:00.238471       1 sync_worker.go:1056] Done syncing for service "openshift-kube-controller-manager-operator/metrics" (128 of 959)
2026-01-28T09:46:00.238504944Z I0128 09:46:00.238494       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.238537265Z I0128 09:46:00.238499       1 sync_worker.go:1041] Running sync for configmap "openshift-kube-controller-manager-operator/kube-controller-manager-operator-config" (129 of 959)
2026-01-28T09:46:00.265766010Z I0128 09:46:00.265696       1 sync_worker.go:1056] Done syncing for storageversionmigration "machineconfiguration-machineconfigpool-storage-version-migration" (930 of 959)
2026-01-28T09:46:00.265766010Z I0128 09:46:00.265734       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.265766010Z I0128 09:46:00.265742       1 sync_worker.go:1041] Running sync for configmap "openshift-config-managed/node-cluster" (931 of 959)
2026-01-28T09:46:00.290499080Z I0128 09:46:00.290451       1 sync_worker.go:1056] Done syncing for prometheusrule "openshift-kube-scheduler-operator/kube-scheduler-operator" (911 of 959)
2026-01-28T09:46:00.290499080Z I0128 09:46:00.290475       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.290499080Z I0128 09:46:00.290482       1 sync_worker.go:1041] Running sync for clusterrole "prometheus-k8s-scheduler-resources" (912 of 959)
2026-01-28T09:46:00.313853913Z I0128 09:46:00.313819       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-authentication/prometheus-k8s" (838 of 959)
2026-01-28T09:46:00.313853913Z I0128 09:46:00.313845       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.313882274Z I0128 09:46:00.313853       1 sync_worker.go:1041] Running sync for rolebinding "openshift-oauth-apiserver/prometheus-k8s" (839 of 959)
2026-01-28T09:46:00.337812125Z I0128 09:46:00.337735       1 sync_worker.go:1056] Done syncing for clusterrolebinding "control-plane-machine-set-operator" (191 of 959)
2026-01-28T09:46:00.337812125Z I0128 09:46:00.337757       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.337812125Z I0128 09:46:00.337764       1 sync_worker.go:1041] Running sync for rolebinding "openshift-machine-api/control-plane-machine-set-operator" (192 of 959)
2026-01-28T09:46:00.363264441Z I0128 09:46:00.363228       1 sync_worker.go:1056] Done syncing for clusterrolebinding "cluster-version-operator" (6 of 959)
2026-01-28T09:46:00.363293872Z I0128 09:46:00.363275       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.363293872Z I0128 09:46:00.363284       1 sync_worker.go:1041] Running sync for deployment "openshift-cluster-version/cluster-version-operator" (7 of 959)
2026-01-28T09:46:00.390071165Z I0128 09:46:00.390010       1 sync_worker.go:1056] Done syncing for customresourcedefinition "installplans.operators.coreos.com" (685 of 959)
2026-01-28T09:46:00.390071165Z I0128 09:46:00.390057       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.390154289Z I0128 09:46:00.390064       1 sync_worker.go:1041] Running sync for namespace "openshift-operator-lifecycle-manager" (686 of 959)
2026-01-28T09:46:00.415102650Z I0128 09:46:00.415057       1 sync_worker.go:1056] Done syncing for prometheusrule "openshift-cluster-samples-operator/samples-operator-alerts" (495 of 959)
2026-01-28T09:46:00.415102650Z I0128 09:46:00.415083       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.415102650Z I0128 09:46:00.415096       1 sync_worker.go:1041] Running sync for serviceaccount "openshift-cluster-samples-operator/cluster-samples-operator" (496 of 959)
2026-01-28T09:46:00.438866692Z I0128 09:46:00.438831       1 sync_worker.go:1056] Done syncing for service "openshift-authentication-operator/metrics" (299 of 959)
2026-01-28T09:46:00.438866692Z I0128 09:46:00.438859       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.438896734Z I0128 09:46:00.438868       1 sync_worker.go:1041] Running sync for configmap "openshift-authentication-operator/authentication-operator-config" (300 of 959)
2026-01-28T09:46:00.465699668Z I0128 09:46:00.465656       1 sync_worker.go:1056] Done syncing for customresourcedefinition "tuneds.tuned.openshift.io" (454 of 959)
2026-01-28T09:46:00.465699668Z I0128 09:46:00.465686       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.465699668Z I0128 09:46:00.465691       1 sync_worker.go:1041] Running sync for configmap "openshift-cluster-node-tuning-operator/trusted-ca" (455 of 959)
2026-01-28T09:46:00.488732423Z I0128 09:46:00.488693       1 sync_worker.go:1056] Done syncing for configmap "openshift-service-ca-operator/service-ca-operator-config" (751 of 959)
2026-01-28T09:46:00.488732423Z I0128 09:46:00.488719       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.488770925Z I0128 09:46:00.488726       1 sync_worker.go:1041] Running sync for serviceca "cluster" (752 of 959)
2026-01-28T09:46:00.515194700Z I0128 09:46:00.515161       1 sync_worker.go:1056] Done syncing for credentialsrequest "openshift-cloud-credential-operator/azure-disk-csi-driver-operator" (526 of 959)
2026-01-28T09:46:00.515228002Z I0128 09:46:00.515208       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.515228002Z I0128 09:46:00.515218       1 sync_worker.go:1041] Running sync for credentialsrequest "openshift-cloud-credential-operator/azure-file-csi-driver-operator" (527 of 959)
2026-01-28T09:46:00.538212365Z I0128 09:46:00.538156       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-cluster-machine-approver/machine-approver" (408 of 959)
2026-01-28T09:46:00.538212365Z I0128 09:46:00.538182       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.538212365Z I0128 09:46:00.538187       1 sync_worker.go:1041] Running sync for role "openshift-config-managed/machine-approver" (409 of 959)
2026-01-28T09:46:00.563956446Z I0128 09:46:00.563923       1 sync_worker.go:1056] Done syncing for customresourcedefinition "alertrelabelconfigs.monitoring.openshift.io" (420 of 959)
2026-01-28T09:46:00.563956446Z I0128 09:46:00.563947       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.563990708Z I0128 09:46:00.563952       1 sync_worker.go:1041] Running sync for customresourcedefinition "podmonitors.monitoring.coreos.com" (421 of 959)
2026-01-28T09:46:00.588641814Z I0128 09:46:00.588577       1 sync_worker.go:1056] Done syncing for role "openshift-apiserver/prometheus-k8s" (943 of 959)
2026-01-28T09:46:00.588641814Z I0128 09:46:00.588615       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.588641814Z I0128 09:46:00.588626       1 sync_worker.go:1041] Running sync for rolebinding "openshift-apiserver/prometheus-k8s" (944 of 959)
2026-01-28T09:46:00.614395286Z I0128 09:46:00.614360       1 sync_worker.go:1056] Done syncing for customresourcedefinition "hardwaredata.metal3.io" (250 of 959)
2026-01-28T09:46:00.614395286Z I0128 09:46:00.614383       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.614429768Z I0128 09:46:00.614391       1 sync_worker.go:1041] Running sync for customresourcedefinition "hostfirmwarecomponents.metal3.io" (251 of 959)
2026-01-28T09:46:00.638475114Z I0128 09:46:00.638441       1 sync_worker.go:1056] Done syncing for customresourcedefinition "consoles.config.openshift.io" (40 of 959)
2026-01-28T09:46:00.638475114Z I0128 09:46:00.638464       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.638505455Z I0128 09:46:00.638472       1 sync_worker.go:1041] Running sync for customresourcedefinition "dnses.config.openshift.io" (41 of 959)
2026-01-28T09:46:00.664042746Z I0128 09:46:00.663980       1 sync_worker.go:1056] Done syncing for dns "cluster" (26 of 959)
2026-01-28T09:46:00.664042746Z I0128 09:46:00.664004       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.664042746Z I0128 09:46:00.664012       1 sync_worker.go:1041] Running sync for featuregate "cluster" (27 of 959)
2026-01-28T09:46:00.690099512Z I0128 09:46:00.690018       1 sync_worker.go:1056] Done syncing for customresourcedefinition "operatorpkis.network.operator.openshift.io" (772 of 959)
2026-01-28T09:46:00.690099512Z I0128 09:46:00.690084       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.690099512Z I0128 09:46:00.690091       1 sync_worker.go:1041] Running sync for serviceaccount "openshift-network-operator/cluster-network-operator" (773 of 959)
2026-01-28T09:46:00.713163660Z I0128 09:46:00.713107       1 sync_worker.go:1056] Done syncing for role "openshift-machine-api/cluster-autoscaler-operator" (314 of 959)
2026-01-28T09:46:00.713163660Z I0128 09:46:00.713142       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.713163660Z I0128 09:46:00.713149       1 sync_worker.go:1041] Running sync for rolebinding "openshift-machine-api/cluster-autoscaler-operator" (315 of 959)
2026-01-28T09:46:00.740115851Z I0128 09:46:00.740078       1 sync_worker.go:1056] Done syncing for clusterrole "insights-operator" (648 of 959)
2026-01-28T09:46:00.740115851Z I0128 09:46:00.740097       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.740115851Z I0128 09:46:00.740103       1 sync_worker.go:1041] Running sync for rolebinding "openshift-monitoring/insights-operator-alertmanager" (649 of 959)
2026-01-28T09:46:00.764815670Z I0128 09:46:00.764774       1 sync_worker.go:1056] Done syncing for role "openshift-kube-controller-manager/prometheus-k8s" (904 of 959)
2026-01-28T09:46:00.764815670Z I0128 09:46:00.764802       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.764851772Z I0128 09:46:00.764809       1 sync_worker.go:1041] Running sync for rolebinding "openshift-kube-controller-manager/prometheus-k8s" (905 of 959)
2026-01-28T09:46:00.790047035Z I0128 09:46:00.789981       1 sync_worker.go:1056] Done syncing for credentialsrequest "openshift-cloud-credential-operator/openshift-image-registry-ibmcos" (356 of 959)
2026-01-28T09:46:00.790047035Z I0128 09:46:00.790011       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.790095968Z I0128 09:46:00.790048       1 sync_worker.go:1041] Running sync for credentialsrequest "openshift-cloud-credential-operator/openshift-image-registry-openstack" (357 of 959)
2026-01-28T09:46:00.814543084Z I0128 09:46:00.814509       1 sync_worker.go:1056] Done syncing for servicemonitor "openshift-etcd-operator/etcd-operator" (887 of 959)
2026-01-28T09:46:00.864777783Z I0128 09:46:00.864728       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-image-registry/prometheus-k8s" (848 of 959)
2026-01-28T09:46:00.864777783Z I0128 09:46:00.864759       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.864777783Z I0128 09:46:00.864767       1 sync_worker.go:1041] Running sync for servicemonitor "openshift-image-registry/image-registry" (849 of 959)
2026-01-28T09:46:00.889076242Z I0128 09:46:00.889006       1 sync_worker.go:1056] Done syncing for configmap "openshift-config-managed/dashboard-prometheus" (858 of 959)
2026-01-28T09:46:00.889145036Z I0128 09:46:00.889130       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.889194308Z I0128 09:46:00.889168       1 sync_worker.go:1041] Running sync for configmap "openshift-config-managed/dashboard-cluster-total" (859 of 959)
2026-01-28T09:46:00.911005053Z I0128 09:46:00.910971       1 request.go:729] Waited for 1.145857661s due to client-side throttling, not priority and fairness, request: GET:https://api-int.ci-ln-vjb5l1t-76ef8.XXXXXXXXXXXXXXXXXXXXXX:6443/apis/apiextensions.k8s.io/v1/customresourcedefinitions/consolenotifications.console.openshift.io
2026-01-28T09:46:00.914306748Z I0128 09:46:00.914248       1 sync_worker.go:1056] Done syncing for customresourcedefinition "consolenotifications.console.openshift.io" (570 of 959)
2026-01-28T09:46:00.914306748Z I0128 09:46:00.914282       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.914306748Z I0128 09:46:00.914289       1 sync_worker.go:1041] Running sync for customresourcedefinition "consolequickstarts.console.openshift.io" (571 of 959)
2026-01-28T09:46:00.939676290Z I0128 09:46:00.939621       1 sync_worker.go:1056] Done syncing for namespace "openshift-kni-infra" (791 of 959)
2026-01-28T09:46:00.939715402Z I0128 09:46:00.939677       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.939715402Z I0128 09:46:00.939687       1 sync_worker.go:1041] Running sync for namespace "openshift-ovirt-infra" (792 of 959)
2026-01-28T09:46:00.970774097Z I0128 09:46:00.970734       1 sync_worker.go:1056] Done syncing for configmap "openshift-apiserver-operator/trusted-ca-bundle" (474 of 959)
2026-01-28T09:46:00.970774097Z I0128 09:46:00.970763       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.970805779Z I0128 09:46:00.970769       1 sync_worker.go:1041] Running sync for clusterrolebinding "system:openshift:operator:openshift-apiserver-operator" (475 of 959)
2026-01-28T09:46:00.988264617Z I0128 09:46:00.988224       1 sync_worker.go:1056] Done syncing for configmap "openshift-kube-storage-version-migrator-operator/config" (398 of 959)
2026-01-28T09:46:00.988296759Z I0128 09:46:00.988263       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:00.988296759Z I0128 09:46:00.988271       1 sync_worker.go:1041] Running sync for serviceaccount "openshift-kube-storage-version-migrator-operator/kube-storage-version-migrator-operator" (399 of 959)
2026-01-28T09:46:01.013578337Z I0128 09:46:01.013534       1 sync_worker.go:1056] Done syncing for clusterrole "system:openshift:scc:hostmount-anyuid" (89 of 959)
2026-01-28T09:46:01.013578337Z I0128 09:46:01.013561       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.013578337Z I0128 09:46:01.013568       1 sync_worker.go:1041] Running sync for clusterrole "system:openshift:scc:hostmount" (90 of 959)
2026-01-28T09:46:01.039003162Z I0128 09:46:01.038939       1 sync_worker.go:1056] Done syncing for service "openshift-cluster-storage-operator/csi-snapshot-controller-operator-metrics" (334 of 959)
2026-01-28T09:46:01.039003162Z I0128 09:46:01.038966       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.039003162Z I0128 09:46:01.038976       1 sync_worker.go:1041] Running sync for serviceaccount "openshift-cluster-storage-operator/csi-snapshot-controller-operator" (335 of 959)
2026-01-28T09:46:01.063325152Z I0128 09:46:01.063289       1 sync_worker.go:1056] Done syncing for clusterrole "operatorhub-config-reader" (732 of 959)
2026-01-28T09:46:01.063325152Z I0128 09:46:01.063311       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.063352803Z I0128 09:46:01.063318       1 sync_worker.go:1041] Running sync for clusterrolebinding "marketplace-operator" (733 of 959)
2026-01-28T09:46:01.088497464Z I0128 09:46:01.088454       1 sync_worker.go:1056] Done syncing for service "openshift-controller-manager-operator/metrics" (486 of 959)
2026-01-28T09:46:01.088497464Z I0128 09:46:01.088483       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.088497464Z I0128 09:46:01.088488       1 sync_worker.go:1041] Running sync for configmap "openshift-controller-manager-operator/openshift-controller-manager-images" (487 of 959)
2026-01-28T09:46:01.113643475Z I0128 09:46:01.113598       1 sync_worker.go:1056] Done syncing for clusterrole "system:openshift:operator:cloud-controller-manager" (148 of 959)
2026-01-28T09:46:01.113706969Z I0128 09:46:01.113693       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.113748821Z I0128 09:46:01.113731       1 sync_worker.go:1041] Running sync for role "openshift-cloud-controller-manager-operator/cluster-cloud-controller-manager" (149 of 959)
2026-01-28T09:46:01.137400708Z I0128 09:46:01.137365       1 sync_worker.go:1056] Done syncing for clusterrolebinding "openshift-dns-operator" (780 of 959)
2026-01-28T09:46:01.137400708Z I0128 09:46:01.137387       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.137431279Z I0128 09:46:01.137395       1 sync_worker.go:1041] Running sync for rolebinding "openshift-dns-operator/dns-operator" (781 of 959)
2026-01-28T09:46:01.163364869Z I0128 09:46:01.163335       1 sync_worker.go:1056] Done syncing for configmap "openshift-etcd-operator/etcd-ca-bundle" (78 of 959)
2026-01-28T09:46:01.163364869Z I0128 09:46:01.163355       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.163397661Z I0128 09:46:01.163360       1 sync_worker.go:1041] Running sync for configmap "openshift-etcd-operator/etcd-service-ca-bundle" (79 of 959)
2026-01-28T09:46:01.189820516Z I0128 09:46:01.189789       1 sync_worker.go:1056] Done syncing for configmap "openshift-kube-scheduler-operator/openshift-kube-scheduler-operator-config" (138 of 959)
2026-01-28T09:46:01.189820516Z I0128 09:46:01.189814       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.189850897Z I0128 09:46:01.189822       1 sync_worker.go:1041] Running sync for clusterrolebinding "system:openshift:operator:cluster-kube-scheduler-operator" (139 of 959)
2026-01-28T09:46:01.239634814Z I0128 09:46:01.239585       1 sync_worker.go:1056] Done syncing for clusterrole "cloud-credential-operator-role" (276 of 959)
2026-01-28T09:46:01.239634814Z I0128 09:46:01.239621       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.239634814Z I0128 09:46:01.239627       1 sync_worker.go:1041] Running sync for rolebinding "openshift-config-managed/cloud-credential-operator" (277 of 959)
2026-01-28T09:46:01.262522733Z I0128 09:46:01.262484       1 sync_worker.go:1056] Done syncing for serviceaccount "openshift-cluster-olm-operator/cluster-olm-operator" (760 of 959)
2026-01-28T09:46:01.262555724Z I0128 09:46:01.262534       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.262555724Z I0128 09:46:01.262542       1 sync_worker.go:1041] Running sync for service "openshift-cluster-olm-operator/cluster-olm-operator-metrics" (761 of 959)
2026-01-28T09:46:01.265152994Z E0128 09:46:01.265121       1 task.go:128] "Unhandled Error" err="error running apply for role \"openshift-controller-manager/prometheus-k8s\" (951 of 959): namespaces \"openshift-controller-manager\" not found" logger="UnhandledError"
2026-01-28T09:46:01.288873514Z I0128 09:46:01.288838       1 sync_worker.go:1056] Done syncing for configmap "openshift-kube-controller-manager-operator/kube-controller-manager-operator-config" (129 of 959)
2026-01-28T09:46:01.288873514Z I0128 09:46:01.288861       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.288873514Z I0128 09:46:01.288866       1 sync_worker.go:1041] Running sync for clusterrolebinding "system:openshift:operator:kube-controller-manager-operator" (130 of 959)
2026-01-28T09:46:01.314305869Z I0128 09:46:01.314263       1 sync_worker.go:1056] Done syncing for configmap "openshift-config-managed/node-cluster" (931 of 959)
2026-01-28T09:46:01.314305869Z I0128 09:46:01.314287       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.314305869Z I0128 09:46:01.314294       1 sync_worker.go:1041] Running sync for prometheusrule "openshift-machine-config-operator/machine-config-controller" (932 of 959)
2026-01-28T09:46:01.338450011Z I0128 09:46:01.338415       1 sync_worker.go:1056] Done syncing for clusterrole "prometheus-k8s-scheduler-resources" (912 of 959)
2026-01-28T09:46:01.338450011Z I0128 09:46:01.338442       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.338482522Z I0128 09:46:01.338450       1 sync_worker.go:1041] Running sync for role "openshift-kube-scheduler/prometheus-k8s" (913 of 959)
2026-01-28T09:46:01.363844864Z I0128 09:46:01.363784       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-oauth-apiserver/prometheus-k8s" (839 of 959)
2026-01-28T09:46:01.363936099Z I0128 09:46:01.363906       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.363936099Z I0128 09:46:01.363922       1 sync_worker.go:1041] Running sync for servicemonitor "openshift-authentication-operator/authentication-operator" (840 of 959)
2026-01-28T09:46:01.387554914Z I0128 09:46:01.387520       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-machine-api/control-plane-machine-set-operator" (192 of 959)
2026-01-28T09:46:01.387554914Z I0128 09:46:01.387545       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.387587225Z I0128 09:46:01.387552       1 sync_worker.go:1041] Running sync for service "openshift-machine-api/control-plane-machine-set-operator" (193 of 959)
2026-01-28T09:46:01.440538000Z I0128 09:46:01.440403       1 sync_worker.go:1056] Done syncing for namespace "openshift-operator-lifecycle-manager" (686 of 959)
2026-01-28T09:46:01.440538000Z I0128 09:46:01.440436       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.440538000Z I0128 09:46:01.440443       1 sync_worker.go:1041] Running sync for namespace "openshift-operators" (687 of 959)
2026-01-28T09:46:01.463281602Z I0128 09:46:01.463247       1 sync_worker.go:1056] Done syncing for serviceaccount "openshift-cluster-samples-operator/cluster-samples-operator" (496 of 959)
2026-01-28T09:46:01.463281602Z I0128 09:46:01.463270       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.463330104Z I0128 09:46:01.463278       1 sync_worker.go:1041] Running sync for clusterrolebinding "cluster-samples-operator-imageconfig-reader" (497 of 959)
2026-01-28T09:46:01.488531668Z I0128 09:46:01.488498       1 sync_worker.go:1056] Done syncing for configmap "openshift-authentication-operator/authentication-operator-config" (300 of 959)
2026-01-28T09:46:01.488531668Z I0128 09:46:01.488521       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.488565569Z I0128 09:46:01.488526       1 sync_worker.go:1041] Running sync for configmap "openshift-authentication-operator/service-ca-bundle" (301 of 959)
2026-01-28T09:46:01.520733160Z I0128 09:46:01.520671       1 sync_worker.go:1056] Done syncing for configmap "openshift-cluster-node-tuning-operator/trusted-ca" (455 of 959)
2026-01-28T09:46:01.520733160Z I0128 09:46:01.520703       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.520733160Z I0128 09:46:01.520711       1 sync_worker.go:1041] Running sync for service "openshift-cluster-node-tuning-operator/node-tuning-operator" (456 of 959)
2026-01-28T09:46:01.538338706Z I0128 09:46:01.538294       1 sync_worker.go:1056] Done syncing for role "openshift-config-managed/machine-approver" (409 of 959)
2026-01-28T09:46:01.538338706Z I0128 09:46:01.538319       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.538338706Z I0128 09:46:01.538326       1 sync_worker.go:1041] Running sync for rolebinding "openshift-config-managed/machine-approver" (410 of 959)
2026-01-28T09:46:01.567449764Z I0128 09:46:01.567415       1 sync_worker.go:1056] Done syncing for customresourcedefinition "podmonitors.monitoring.coreos.com" (421 of 959)
2026-01-28T09:46:01.567449764Z I0128 09:46:01.567439       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.567487986Z I0128 09:46:01.567446       1 sync_worker.go:1041] Running sync for customresourcedefinition "probes.monitoring.coreos.com" (422 of 959)
2026-01-28T09:46:01.588410097Z I0128 09:46:01.588373       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-apiserver/prometheus-k8s" (944 of 959)
2026-01-28T09:46:01.588410097Z I0128 09:46:01.588397       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.588442659Z I0128 09:46:01.588405       1 sync_worker.go:1041] Running sync for servicemonitor "openshift-apiserver/openshift-apiserver" (945 of 959)
2026-01-28T09:46:01.614241462Z I0128 09:46:01.614200       1 sync_worker.go:1056] Done syncing for customresourcedefinition "hostfirmwarecomponents.metal3.io" (251 of 959)
2026-01-28T09:46:01.614241462Z I0128 09:46:01.614226       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.614291075Z I0128 09:46:01.614234       1 sync_worker.go:1041] Running sync for customresourcedefinition "hostfirmwaresettings.metal3.io" (252 of 959)
2026-01-28T09:46:01.639886018Z I0128 09:46:01.639856       1 sync_worker.go:1056] Done syncing for customresourcedefinition "dnses.config.openshift.io" (41 of 959)
2026-01-28T09:46:01.639886018Z I0128 09:46:01.639877       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.639914250Z I0128 09:46:01.639882       1 sync_worker.go:1041] Running sync for customresourcedefinition "featuregates.config.openshift.io" (42 of 959)
2026-01-28T09:46:01.662615689Z I0128 09:46:01.662584       1 sync_worker.go:1056] Done syncing for serviceaccount "openshift-network-operator/cluster-network-operator" (773 of 959)
2026-01-28T09:46:01.662615689Z I0128 09:46:01.662608       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.662649041Z I0128 09:46:01.662613       1 sync_worker.go:1041] Running sync for clusterrolebinding "cluster-network-operator" (774 of 959)
2026-01-28T09:46:01.687928919Z I0128 09:46:01.687899       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-machine-api/cluster-autoscaler-operator" (315 of 959)
2026-01-28T09:46:01.687928919Z I0128 09:46:01.687921       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.687968801Z I0128 09:46:01.687927       1 sync_worker.go:1041] Running sync for clusterrolebinding "cluster-autoscaler-operator" (316 of 959)
2026-01-28T09:46:01.714638188Z I0128 09:46:01.714594       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-monitoring/insights-operator-alertmanager" (649 of 959)
2026-01-28T09:46:01.714638188Z I0128 09:46:01.714614       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.714638188Z I0128 09:46:01.714621       1 sync_worker.go:1041] Running sync for clusterrolebinding "insights-operator" (650 of 959)
2026-01-28T09:46:01.737693565Z I0128 09:46:01.737664       1 sync_worker.go:1056] Done syncing for rolebinding "openshift-kube-controller-manager/prometheus-k8s" (905 of 959)
2026-01-28T09:46:01.737693565Z I0128 09:46:01.737685       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.737718976Z I0128 09:46:01.737690       1 sync_worker.go:1041] Running sync for servicemonitor "openshift-kube-controller-manager/kube-controller-manager" (906 of 959)
2026-01-28T09:46:01.788703353Z I0128 09:46:01.788646       1 sync_worker.go:1056] Done syncing for configmap "openshift-config-managed/dashboard-cluster-total" (859 of 959)
2026-01-28T09:46:01.788703353Z I0128 09:46:01.788682       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.788703353Z I0128 09:46:01.788689       1 sync_worker.go:1041] Running sync for configmap "openshift-config-managed/dashboard-k8s-resources-cluster" (860 of 959)
2026-01-28T09:46:01.813911477Z I0128 09:46:01.813875       1 sync_worker.go:1056] Done syncing for customresourcedefinition "consolequickstarts.console.openshift.io" (571 of 959)
2026-01-28T09:46:01.813911477Z I0128 09:46:01.813900       1 sync_worker.go:745] Dropping status report from earlier in sync loop
2026-01-28T09:46:01.813958279Z I0128 09:46:01.813909       1 sync_worker.go:1041] Running sync for customresourcedefinition "consolesamples.console.openshift.io" (572 of 959)
2026-01-28T09:46:01.837428997Z I0128 09:46:01.837386       1 sync_worker.go:1056] Done syncing for namespace "openshift-ovirt-infra" (792 of 959)
2026-01-28T09:46:01.837453998Z I0128 09:46:01.837428       1 sync_worker.go:745] Dropping status report from earlier in sync loop
